order_id;user_id;status;gender;created_at;returned_at;shipped_at;delivered_at;num_of_item
1533;1222;Complete;M;2023-01-06 16:14:00+00:00;;2023-01-08 19:33:00+00:00;2023-01-09 07:11:00+00:00;2
1534;1224;Shipped;F;2023-10-06 01:37:00+00:00;;2023-10-08 05:09:00+00:00;;3
1535;1225;Complete;F;2022-06-30 04:04:00+00:00;;2022-07-01 19:40:00+00:00;2022-07-04 11:52:00+00:00;1
1536;1226;Complete;M;2021-01-15 00:16:00+00:00;;2021-01-16 11:24:00+00:00;2021-01-20 01:04:00+00:00;2
1537;1227;Complete;F;2021-12-18 15:58:00+00:00;;2021-12-20 21:17:00+00:00;2021-12-24 13:09:00+00:00;1
1538;1228;Cancelled;M;2021-08-29 14:00:00+00:00;;;;1
1539;1228;Cancelled;M;2023-12-16 14:00:00+00:00;;;;1
1540;1229;Shipped;M;2021-12-27 00:29:00+00:00;;2021-12-29 22:16:00+00:00;;1
1541;1230;Returned;M;2021-05-04 12:04:00+00:00;2021-05-13 19:06:00+00:00;2021-05-07 07:41:00+00:00;2021-05-11 22:03:00+00:00;1
1542;1231;Complete;M;2023-11-17 13:39:00+00:00;;2023-11-19 00:07:00+00:00;2023-11-21 12:24:00+00:00;1
1543;1232;Cancelled;M;2020-10-18 11:02:00+00:00;;;;1
1544;1233;Complete;F;2023-01-22 12:27:00+00:00;;2023-01-23 18:50:00+00:00;2023-01-24 11:10:00+00:00;1
1545;1235;Cancelled;F;2023-11-07 18:10:00+00:00;;;;2
1547;1236;Cancelled;M;2023-10-19 12:39:00+00:00;;;;2
1548;1236;Cancelled;M;2023-08-05 12:39:00+00:00;;;;1
1546;1236;Complete;M;2023-12-18 12:39:00+00:00;;2023-12-19 19:03:00+00:00;2023-12-21 14:15:00+00:00;2
1549;1238;Complete;F;2020-07-02 13:20:00+00:00;;2020-07-04 14:09:00+00:00;2020-07-05 18:54:00+00:00;1
1551;1239;Complete;F;2022-11-22 18:32:00+00:00;;2022-11-22 19:01:00+00:00;2022-11-25 11:07:00+00:00;2
1550;1239;Shipped;F;2021-03-23 18:32:00+00:00;;2021-03-24 22:07:00+00:00;;2
1552;1240;Processing;M;2022-06-24 16:27:00+00:00;;;;1
1553;1240;Shipped;M;2023-11-04 16:27:00+00:00;;2023-11-05 19:53:00+00:00;;1
1554;1241;Shipped;F;2022-07-25 05:21:00+00:00;;2022-07-25 07:52:00+00:00;;1
1555;1243;Cancelled;F;2022-12-08 11:53:00+00:00;;;;1
1556;1244;Cancelled;F;2021-03-21 01:34:00+00:00;;;;1
1557;1245;Shipped;M;2021-03-27 14:20:00+00:00;;2021-03-28 02:44:00+00:00;;1
1558;1246;Complete;M;2023-11-10 10:37:00+00:00;;2023-11-10 15:44:00+00:00;2023-11-15 10:54:00+00:00;1
1559;1247;Processing;F;2022-10-15 00:01:00+00:00;;;;1
1560;1247;Shipped;F;2023-05-23 00:01:00+00:00;;2023-05-23 02:27:00+00:00;;2
1561;1248;Shipped;M;2023-12-02 11:36:00+00:00;;2023-12-05 09:58:00+00:00;;1
1562;1251;Shipped;F;2023-05-04 08:28:00+00:00;;2023-05-07 05:36:00+00:00;;4
1563;1252;Shipped;F;2023-12-09 12:24:00+00:00;;2023-12-12 05:10:00+00:00;;1
1564;1253;Processing;M;2023-05-27 12:21:00+00:00;;;;1
1565;1254;Complete;M;2023-03-05 17:02:00+00:00;;2023-03-05 22:26:00+00:00;2023-03-06 15:16:00+00:00;1
1566;1255;Complete;F;2023-09-13 17:08:00+00:00;;2023-09-16 14:01:00+00:00;2023-09-20 18:22:00+00:00;1
1567;1256;Complete;F;2023-03-17 16:09:00+00:00;;2023-03-20 00:43:00+00:00;2023-03-24 01:53:00+00:00;1
1568;1257;Complete;F;2022-10-24 01:17:00+00:00;;2022-10-26 06:57:00+00:00;2022-10-30 00:40:00+00:00;1
1569;1260;Shipped;M;2023-11-29 04:28:00+00:00;;2023-12-01 16:51:00+00:00;;1
1570;1262;Complete;M;2023-07-03 07:57:00+00:00;;2023-07-06 05:39:00+00:00;2023-07-08 07:18:00+00:00;1
1571;1263;Shipped;M;2022-11-20 12:36:00+00:00;;2022-11-21 04:19:00+00:00;;1
1572;1263;Shipped;M;2022-01-13 12:36:00+00:00;;2022-01-15 23:18:00+00:00;;1
1573;1266;Processing;M;2023-04-22 01:29:00+00:00;;;;3
1574;1267;Complete;F;2023-12-04 11:08:00+00:00;;2023-12-04 13:35:00+00:00;2023-12-05 14:49:00+00:00;1
1575;1268;Shipped;F;2022-07-31 12:31:00+00:00;;2022-07-31 17:52:00+00:00;;1
1576;1269;Processing;F;2022-04-07 06:48:00+00:00;;;;4
1577;1269;Shipped;F;2022-04-10 06:48:00+00:00;;2022-04-12 20:53:00+00:00;;3
1578;1270;Complete;M;2021-10-30 16:59:00+00:00;;2021-11-01 18:52:00+00:00;2021-11-06 15:26:00+00:00;1
1579;1270;Complete;M;2022-10-12 16:59:00+00:00;;2022-10-13 18:27:00+00:00;2022-10-15 18:08:00+00:00;4
1580;1270;Returned;M;2020-08-22 16:59:00+00:00;2020-08-31 08:04:00+00:00;2020-08-24 09:46:00+00:00;2020-08-28 19:32:00+00:00;1
1581;1271;Complete;M;2023-09-27 05:50:00+00:00;;2023-09-28 03:58:00+00:00;2023-09-30 15:56:00+00:00;1
1582;1271;Complete;M;2022-03-13 05:50:00+00:00;;2022-03-15 13:23:00+00:00;2022-03-15 22:05:00+00:00;1
1583;1271;Complete;M;2022-01-12 05:50:00+00:00;;2022-01-14 03:37:00+00:00;2022-01-18 19:48:00+00:00;2
1584;1271;Returned;M;2022-10-21 05:50:00+00:00;2022-10-29 17:46:00+00:00;2022-10-22 23:20:00+00:00;2022-10-26 18:44:00+00:00;1
1585;1272;Shipped;M;2024-01-17 16:46:07.492223+00:00;;2024-01-19 15:10:07.492223+00:00;;2
1586;1272;Shipped;M;2024-01-17 16:46:07.492223+00:00;;2024-01-20 05:56:07.492223+00:00;;1
1587;1273;Shipped;F;2020-10-14 14:51:00+00:00;;2020-10-16 05:04:00+00:00;;2
1588;1273;Shipped;F;2023-09-14 14:51:00+00:00;;2023-09-15 12:17:00+00:00;;1
1590;1274;Cancelled;M;2021-06-22 10:05:00+00:00;;;;1
1591;1274;Cancelled;M;2022-01-08 10:05:00+00:00;;;;1
1589;1274;Shipped;M;2023-09-22 10:05:00+00:00;;2023-09-22 14:40:00+00:00;;3
1592;1275;Returned;F;2023-07-08 03:32:00+00:00;2023-07-12 01:34:00+00:00;2023-07-08 13:37:00+00:00;2023-07-09 12:45:00+00:00;1
1595;1276;Cancelled;M;2024-01-09 04:12:00+00:00;;;;2
1594;1276;Complete;M;2024-01-14 04:12:00+00:00;;2024-01-16 05:52:00+00:00;2024-01-19 14:38:00+00:00;1
1593;1276;Processing;M;2024-01-10 04:12:00+00:00;;;;4
1596;1277;Cancelled;M;2024-01-06 15:37:00+00:00;;;;1
1597;1278;Cancelled;F;2021-11-28 02:52:00+00:00;;;;1
1600;1280;Processing;M;2023-09-23 06:32:00+00:00;;;;1
1598;1280;Shipped;M;2022-05-18 06:32:00+00:00;;2022-05-19 15:34:00+00:00;;2
1599;1280;Shipped;M;2021-09-23 06:32:00+00:00;;2021-09-26 00:23:00+00:00;;1
1601;1281;Processing;F;2023-06-02 02:06:00+00:00;;;;1
1603;1282;Cancelled;M;2023-02-07 10:41:00+00:00;;;;1
1602;1282;Complete;M;2021-08-12 10:41:00+00:00;;2021-08-14 04:51:00+00:00;2021-08-18 13:37:00+00:00;2
1604;1283;Shipped;F;2023-08-04 00:56:00+00:00;;2023-08-05 02:18:00+00:00;;1
1605;1284;Cancelled;F;2023-06-19 05:40:00+00:00;;;;4
1606;1284;Complete;F;2023-06-27 05:40:00+00:00;;2023-06-29 21:27:00+00:00;2023-07-03 10:54:00+00:00;4
1608;1285;Complete;M;2021-07-02 05:55:00+00:00;;2021-07-04 01:24:00+00:00;2021-07-08 11:19:00+00:00;1
1607;1285;Shipped;M;2021-01-30 05:55:00+00:00;;2021-01-31 17:49:00+00:00;;2
1609;1286;Returned;F;2023-11-05 08:46:00+00:00;2023-11-13 16:14:00+00:00;2023-11-08 07:26:00+00:00;2023-11-12 12:16:00+00:00;1
1610;1288;Complete;M;2023-10-22 00:38:00+00:00;;2023-10-23 03:04:00+00:00;2023-10-25 15:53:00+00:00;1
1612;1288;Complete;M;2020-12-14 00:38:00+00:00;;2020-12-16 09:24:00+00:00;2020-12-17 10:06:00+00:00;1
1611;1288;Returned;M;2019-12-19 00:38:00+00:00;2019-12-20 13:20:00+00:00;2019-12-19 12:01:00+00:00;2019-12-20 08:25:00+00:00;2
1613;1288;Shipped;M;2019-12-27 00:38:00+00:00;;2019-12-27 02:14:00+00:00;;1
1614;1290;Complete;M;2023-04-05 01:41:00+00:00;;2023-04-06 00:18:00+00:00;2023-04-06 03:32:00+00:00;1
1615;1294;Returned;F;2023-12-11 06:56:00+00:00;2023-12-14 03:11:00+00:00;2023-12-11 18:50:00+00:00;2023-12-12 08:35:00+00:00;1
1617;1295;Processing;M;2021-11-03 11:53:00+00:00;;;;1
1616;1295;Shipped;M;2022-07-02 11:53:00+00:00;;2022-07-04 14:28:00+00:00;;1
1618;1296;Returned;F;2023-05-31 15:42:00+00:00;2023-06-06 12:20:00+00:00;2023-06-01 01:50:00+00:00;2023-06-04 11:26:00+00:00;1
1619;1298;Returned;M;2023-07-04 07:12:00+00:00;2023-07-11 03:13:00+00:00;2023-07-04 09:31:00+00:00;2023-07-09 01:59:00+00:00;1
1620;1301;Processing;M;2022-11-30 00:42:00+00:00;;;;1
1621;1303;Shipped;M;2023-04-24 11:21:00+00:00;;2023-04-26 00:33:00+00:00;;2
1622;1303;Shipped;M;2022-12-15 11:21:00+00:00;;2022-12-17 06:55:00+00:00;;1
1624;1304;Complete;M;2023-09-21 18:05:00+00:00;;2023-09-21 22:29:00+00:00;2023-09-25 16:18:00+00:00;1
1623;1304;Shipped;M;2023-07-25 18:05:00+00:00;;2023-07-27 01:35:00+00:00;;1
1625;1305;Shipped;F;2023-02-09 03:09:00+00:00;;2023-02-09 16:25:00+00:00;;1
1626;1306;Cancelled;F;2022-04-01 13:19:00+00:00;;;;1
1627;1306;Processing;F;2023-05-29 13:19:00+00:00;;;;1
1628;1307;Complete;F;2023-12-25 12:15:00+00:00;;2023-12-26 15:26:00+00:00;2023-12-27 17:12:00+00:00;2
1629;1308;Returned;F;2023-12-17 07:29:00+00:00;2023-12-22 12:02:00+00:00;2023-12-19 19:39:00+00:00;2023-12-20 19:15:00+00:00;1
1632;1309;Cancelled;F;2021-01-09 03:25:00+00:00;;;;2
1630;1309;Returned;F;2020-06-11 03:25:00+00:00;2020-06-20 02:52:00+00:00;2020-06-13 22:33:00+00:00;2020-06-17 22:37:00+00:00;1
1631;1309;Shipped;F;2021-01-18 03:25:00+00:00;;2021-01-18 10:44:00+00:00;;2
1633;1310;Complete;F;2023-02-16 17:31:00+00:00;;2023-02-17 02:26:00+00:00;2023-02-19 10:27:00+00:00;2
1635;1312;Cancelled;F;2023-07-26 17:37:00+00:00;;;;4
1634;1312;Complete;F;2023-12-02 17:37:00+00:00;;2023-12-03 22:36:00+00:00;2023-12-08 05:02:00+00:00;1
1636;1313;Complete;M;2023-06-19 03:47:00+00:00;;2023-06-19 04:04:00+00:00;2023-06-23 16:56:00+00:00;1
1637;1315;Cancelled;M;2022-01-30 03:52:00+00:00;;;;1
1638;1316;Returned;F;2022-06-16 04:23:00+00:00;2022-06-24 07:19:00+00:00;2022-06-17 11:23:00+00:00;2022-06-21 16:29:00+00:00;1
1639;1317;Complete;M;2022-01-06 07:41:00+00:00;;2022-01-08 10:23:00+00:00;2022-01-13 02:33:00+00:00;1
1640;1317;Processing;M;2024-01-05 07:41:00+00:00;;;;1
1641;1318;Shipped;F;2023-11-20 01:37:00+00:00;;2023-11-20 18:40:00+00:00;;1
1642;1319;Returned;F;2021-01-18 06:32:00+00:00;2021-01-24 12:47:00+00:00;2021-01-18 15:00:00+00:00;2021-01-21 21:35:00+00:00;1
1643;1320;Cancelled;F;2022-11-23 14:04:00+00:00;;;;2
1644;1320;Complete;F;2020-07-08 14:04:00+00:00;;2020-07-10 03:57:00+00:00;2020-07-12 19:45:00+00:00;1
1645;1321;Complete;F;2023-11-22 14:26:00+00:00;;2023-11-22 15:39:00+00:00;2023-11-24 09:19:00+00:00;1
1646;1321;Shipped;F;2022-09-30 14:26:00+00:00;;2022-10-01 23:46:00+00:00;;1
1647;1322;Complete;M;2022-02-07 12:28:00+00:00;;2022-02-09 15:43:00+00:00;2022-02-12 02:20:00+00:00;1
1648;1324;Shipped;F;2022-08-10 16:54:00+00:00;;2022-08-13 02:16:00+00:00;;2
1649;1325;Cancelled;M;2023-09-22 10:51:00+00:00;;;;1
1650;1325;Cancelled;M;2024-01-01 10:51:00+00:00;;;;1
1651;1325;Complete;M;2023-12-26 10:51:00+00:00;;2023-12-29 02:17:00+00:00;2024-01-02 19:07:00+00:00;1
1652;1326;Shipped;M;2023-04-03 06:17:00+00:00;;2023-04-03 10:54:00+00:00;;1
1653;1327;Cancelled;M;2023-11-09 11:37:00+00:00;;;;2
1654;1328;Shipped;M;2023-12-08 10:35:00+00:00;;2023-12-08 13:39:00+00:00;;1
1655;1330;Complete;F;2022-08-06 16:48:00+00:00;;2022-08-07 12:05:00+00:00;2022-08-10 07:35:00+00:00;1
1656;1332;Processing;M;2023-11-27 18:19:00+00:00;;;;1
1657;1334;Complete;F;2022-10-08 09:31:00+00:00;;2022-10-08 21:18:00+00:00;2022-10-09 07:22:00+00:00;1
1659;1334;Complete;F;2023-02-22 09:31:00+00:00;;2023-02-22 15:55:00+00:00;2023-02-26 10:51:00+00:00;1
1658;1334;Shipped;F;2023-02-27 09:31:00+00:00;;2023-03-01 06:41:00+00:00;;2
1660;1334;Shipped;F;2023-04-13 09:31:00+00:00;;2023-04-16 06:14:00+00:00;;2
1661;1335;Complete;F;2022-08-08 01:03:00+00:00;;2022-08-08 16:13:00+00:00;2022-08-13 02:22:00+00:00;2
1663;1336;Cancelled;F;2020-09-21 12:23:00+00:00;;;;2
1662;1336;Complete;F;2020-09-17 12:23:00+00:00;;2020-09-20 06:23:00+00:00;2020-09-20 19:40:00+00:00;1
1665;1338;Complete;M;2019-11-21 03:05:00+00:00;;2019-11-21 23:03:00+00:00;2019-11-25 08:11:00+00:00;2
1664;1338;Processing;M;2023-11-03 03:05:00+00:00;;;;3
1666;1339;Returned;F;2019-02-25 06:10:00+00:00;2019-03-03 10:25:00+00:00;2019-02-26 00:24:00+00:00;2019-03-01 08:14:00+00:00;1
1667;1341;Complete;F;2020-06-13 10:07:00+00:00;;2020-06-15 08:13:00+00:00;2020-06-15 12:25:00+00:00;1
1669;1343;Processing;F;2024-01-12 11:57:00+00:00;;;;1
1668;1343;Returned;F;2024-01-12 11:57:00+00:00;2024-01-19 01:44:00+00:00;2024-01-15 09:06:00+00:00;2024-01-18 08:13:00+00:00;1
1670;1344;Processing;F;2023-09-27 11:30:00+00:00;;;;1
1672;1345;Complete;F;2023-07-12 07:44:00+00:00;;2023-07-14 23:19:00+00:00;2023-07-17 05:43:00+00:00;1
1671;1345;Shipped;F;2023-09-01 07:44:00+00:00;;2023-09-01 11:29:00+00:00;;1
1673;1346;Cancelled;M;2021-11-25 09:34:00+00:00;;;;1
1674;1346;Complete;M;2022-05-22 09:34:00+00:00;;2022-05-24 20:20:00+00:00;2022-05-26 11:47:00+00:00;2
1675;1347;Complete;F;2022-01-11 04:38:00+00:00;;2022-01-12 12:47:00+00:00;2022-01-15 04:09:00+00:00;1
1676;1348;Shipped;F;2021-01-08 00:10:00+00:00;;2021-01-09 05:15:00+00:00;;2
1677;1349;Complete;M;2024-01-07 04:53:00+00:00;;2024-01-09 21:42:00+00:00;2024-01-12 12:17:00+00:00;1
1678;1350;Complete;M;2021-09-29 05:49:00+00:00;;2021-10-02 05:30:00+00:00;2021-10-06 09:02:00+00:00;2
1679;1350;Shipped;M;2021-01-22 05:49:00+00:00;;2021-01-23 17:02:00+00:00;;1
1680;1351;Complete;F;2023-07-05 12:33:00+00:00;;2023-07-06 08:29:00+00:00;2023-07-08 16:50:00+00:00;1
1681;1351;Returned;F;2023-07-30 12:33:00+00:00;2023-08-07 15:03:00+00:00;2023-08-01 06:10:00+00:00;2023-08-05 07:34:00+00:00;1
1682;1352;Cancelled;M;2023-06-01 09:43:00+00:00;;;;2
1683;1354;Shipped;M;2021-05-12 13:54:00+00:00;;2021-05-15 01:03:00+00:00;;1
1684;1354;Shipped;M;2023-07-09 13:54:00+00:00;;2023-07-10 10:02:00+00:00;;1
1685;1355;Returned;M;2024-01-02 04:29:00+00:00;2024-01-04 16:04:00+00:00;2024-01-04 08:20:00+00:00;2024-01-04 15:52:00+00:00;1
1686;1355;Shipped;M;2024-01-11 04:29:00+00:00;;2024-01-13 19:26:00+00:00;;1
1687;1356;Shipped;M;2022-12-05 08:50:00+00:00;;2022-12-08 04:13:00+00:00;;1
1688;1356;Shipped;M;2022-06-22 08:50:00+00:00;;2022-06-23 06:23:00+00:00;;1
1689;1357;Shipped;M;2020-11-29 03:55:00+00:00;;2020-11-29 12:27:00+00:00;;2
1690;1358;Returned;M;2022-08-20 17:42:00+00:00;2022-08-25 14:19:00+00:00;2022-08-22 13:49:00+00:00;2022-08-24 12:10:00+00:00;4
1692;1359;Processing;M;2022-08-14 17:38:00+00:00;;;;4
1691;1359;Shipped;M;2021-08-25 17:38:00+00:00;;2021-08-28 04:54:00+00:00;;1
1693;1362;Shipped;F;2022-09-21 15:13:00+00:00;;2022-09-23 22:11:00+00:00;;1
1694;1363;Cancelled;M;2024-01-13 04:25:00+00:00;;;;2
1695;1364;Processing;F;2020-01-10 01:19:00+00:00;;;;2
1697;1365;Complete;F;2022-04-04 18:21:00+00:00;;2022-04-05 14:14:00+00:00;2022-04-08 14:03:00+00:00;1
1696;1365;Returned;F;2020-07-14 18:21:00+00:00;2020-07-20 06:45:00+00:00;2020-07-15 21:47:00+00:00;2020-07-19 23:47:00+00:00;1
1698;1365;Shipped;F;2021-10-23 18:21:00+00:00;;2021-10-26 04:40:00+00:00;;1
1699;1366;Complete;F;2023-02-02 07:12:00+00:00;;2023-02-03 13:58:00+00:00;2023-02-04 06:02:00+00:00;2
1701;1367;Complete;M;2024-01-15 09:50:10.675903+00:00;;2024-01-17 22:16:10.675903+00:00;2024-01-19 06:04:10.675903+00:00;1
1700;1367;Processing;M;2024-01-15 09:50:10.675903+00:00;;;;1
1702;1369;Returned;F;2020-09-22 13:41:00+00:00;2020-09-27 10:27:00+00:00;2020-09-23 11:50:00+00:00;2020-09-27 10:11:00+00:00;1
1703;1370;Processing;M;2023-11-14 06:35:00+00:00;;;;1
1704;1372;Complete;F;2023-12-29 09:48:00+00:00;;2024-01-01 00:34:00+00:00;2024-01-04 19:56:00+00:00;1
1706;1374;Complete;M;2023-06-04 16:41:00+00:00;;2023-06-07 07:05:00+00:00;2023-06-07 12:03:00+00:00;3
1705;1374;Shipped;M;2023-09-26 16:41:00+00:00;;2023-09-27 08:27:00+00:00;;1
1707;1374;Shipped;M;2023-09-11 16:41:00+00:00;;2023-09-12 07:50:00+00:00;;2
1708;1375;Cancelled;F;2022-12-24 15:05:00+00:00;;;;1
1710;1376;Cancelled;F;2023-03-12 16:12:00+00:00;;;;1
1709;1376;Shipped;F;2023-04-29 16:12:00+00:00;;2023-05-02 11:45:00+00:00;;1
1711;1377;Complete;F;2023-08-02 17:53:00+00:00;;2023-08-04 14:47:00+00:00;2023-08-08 17:39:00+00:00;1
1712;1378;Shipped;M;2023-08-26 03:05:00+00:00;;2023-08-26 15:02:00+00:00;;1
1713;1378;Shipped;M;2023-03-10 03:05:00+00:00;;2023-03-12 04:54:00+00:00;;1
1714;1379;Cancelled;F;2023-11-20 13:20:00+00:00;;;;1
1715;1381;Cancelled;M;2020-10-19 02:22:00+00:00;;;;1
1716;1382;Complete;M;2023-06-15 08:32:00+00:00;;2023-06-17 01:39:00+00:00;2023-06-18 23:08:00+00:00;1
1717;1383;Shipped;F;2022-12-16 15:34:00+00:00;;2022-12-17 04:56:00+00:00;;1
1718;1385;Shipped;F;2023-08-06 09:15:00+00:00;;2023-08-07 13:52:00+00:00;;1
1719;1386;Cancelled;M;2023-02-05 13:23:00+00:00;;;;2
1720;1386;Cancelled;M;2023-10-28 13:23:00+00:00;;;;1
1721;1386;Complete;M;2022-11-12 13:23:00+00:00;;2022-11-12 15:22:00+00:00;2022-11-12 21:01:00+00:00;1
1722;1387;Shipped;M;2021-04-14 01:12:00+00:00;;2021-04-16 06:17:00+00:00;;1
1724;1388;Complete;M;2024-01-04 15:09:00+00:00;;2024-01-06 00:40:00+00:00;2024-01-10 06:54:00+00:00;1
1723;1388;Shipped;M;2023-11-18 15:09:00+00:00;;2023-11-19 05:02:00+00:00;;1
1725;1390;Complete;M;2024-01-14 06:23:11.370738+00:00;;2024-01-14 12:37:11.370738+00:00;2024-01-15 19:06:11.370738+00:00;1
1727;1391;Processing;M;2022-08-03 11:25:00+00:00;;;;1
1726;1391;Shipped;M;2023-06-21 11:25:00+00:00;;2023-06-21 13:34:00+00:00;;1
1728;1392;Complete;F;2023-11-13 15:06:00+00:00;;2023-11-15 12:34:00+00:00;2023-11-20 07:02:00+00:00;1
1729;1393;Processing;M;2023-01-17 01:09:00+00:00;;;;1
1730;1394;Returned;M;2023-11-02 04:36:00+00:00;2023-11-06 04:23:00+00:00;2023-11-04 03:54:00+00:00;2023-11-05 09:31:00+00:00;1
1731;1395;Shipped;F;2023-02-15 08:26:00+00:00;;2023-02-17 11:49:00+00:00;;1
1732;1396;Cancelled;M;2023-07-10 10:46:00+00:00;;;;1
1733;1397;Processing;M;2024-01-13 07:52:11.579766+00:00;;;;1
1734;1397;Shipped;M;2024-01-13 07:52:11.579766+00:00;;2024-01-16 05:41:11.579766+00:00;;1
1735;1398;Complete;M;2020-12-10 10:25:00+00:00;;2020-12-10 23:17:00+00:00;2020-12-12 04:49:00+00:00;1
1736;1400;Shipped;F;2022-01-15 15:50:00+00:00;;2022-01-16 20:10:00+00:00;;1
1737;1401;Shipped;F;2023-07-18 07:36:00+00:00;;2023-07-19 18:46:00+00:00;;1
1738;1403;Complete;F;2021-05-31 08:57:00+00:00;;2021-06-01 15:56:00+00:00;2021-06-04 15:59:00+00:00;1
1740;1404;Cancelled;M;2023-05-24 09:15:00+00:00;;;;1
1739;1404;Processing;M;2023-04-15 09:15:00+00:00;;;;1
1742;1405;Complete;M;2022-06-03 18:39:00+00:00;;2022-06-03 22:52:00+00:00;2022-06-06 20:30:00+00:00;4
1743;1405;Complete;M;2023-11-04 18:39:00+00:00;;2023-11-06 14:02:00+00:00;2023-11-07 01:07:00+00:00;1
1741;1405;Returned;M;2022-07-05 18:39:00+00:00;2022-07-10 06:37:00+00:00;2022-07-08 08:11:00+00:00;2022-07-10 02:01:00+00:00;1
1744;1405;Shipped;M;2022-10-02 18:39:00+00:00;;2022-10-04 19:29:00+00:00;;1
1745;1406;Complete;F;2022-03-02 06:13:00+00:00;;2022-03-03 05:56:00+00:00;2022-03-04 10:23:00+00:00;4
1746;1407;Processing;F;2023-10-24 16:06:00+00:00;;;;1
1747;1409;Processing;F;2021-05-24 15:58:00+00:00;;;;1
1748;1410;Complete;F;2023-06-09 01:11:00+00:00;;2023-06-10 23:02:00+00:00;2023-06-14 11:09:00+00:00;1
1749;1411;Cancelled;M;2022-04-30 02:10:00+00:00;;;;2
1750;1412;Cancelled;M;2022-10-28 01:38:00+00:00;;;;1
1751;1413;Shipped;F;2022-10-01 02:59:00+00:00;;2022-10-01 18:07:00+00:00;;4
1752;1414;Processing;F;2023-12-10 15:26:00+00:00;;;;2
1753;1415;Shipped;F;2022-05-10 00:18:00+00:00;;2022-05-10 20:57:00+00:00;;1
1754;1417;Cancelled;M;2024-01-10 09:00:00+00:00;;;;2
1755;1418;Complete;M;2024-01-17 00:18:12.257262+00:00;;2024-01-18 07:50:12.257262+00:00;2024-01-19 13:25:12.257262+00:00;1
1756;1419;Shipped;M;2024-01-15 15:32:12.286414+00:00;;2024-01-18 13:30:12.286414+00:00;;1
1757;1420;Processing;F;2022-06-19 09:24:00+00:00;;;;1
1758;1421;Complete;M;2020-10-11 02:31:00+00:00;;2020-10-12 10:01:00+00:00;2020-10-16 14:07:00+00:00;1
1761;1421;Complete;M;2023-03-29 02:31:00+00:00;;2023-03-30 01:49:00+00:00;2023-03-30 15:52:00+00:00;4
1760;1421;Processing;M;2021-07-30 02:31:00+00:00;;;;1
1759;1421;Shipped;M;2021-11-19 02:31:00+00:00;;2021-11-20 06:45:00+00:00;;1
1762;1422;Complete;F;2023-12-02 09:25:00+00:00;;2023-12-04 02:37:00+00:00;2023-12-07 19:53:00+00:00;1
1763;1425;Processing;M;2022-10-23 07:06:00+00:00;;;;1
1764;1425;Shipped;M;2023-05-21 07:06:00+00:00;;2023-05-23 07:13:00+00:00;;1
1765;1426;Cancelled;M;2023-07-14 13:52:00+00:00;;;;1
1766;1426;Cancelled;M;2023-04-01 13:52:00+00:00;;;;1
1767;1428;Complete;F;2022-10-05 14:39:00+00:00;;2022-10-08 05:47:00+00:00;2022-10-11 07:34:00+00:00;1
1769;1431;Cancelled;M;2023-07-03 11:42:00+00:00;;;;1
1768;1431;Processing;M;2021-12-04 11:42:00+00:00;;;;2
1770;1433;Cancelled;F;2023-08-23 09:20:00+00:00;;;;1
1771;1436;Complete;M;2022-07-27 09:36:00+00:00;;2022-07-29 14:53:00+00:00;2022-08-03 07:13:00+00:00;1
1772;1438;Processing;M;2021-06-16 06:47:00+00:00;;;;1
1773;1439;Shipped;F;2023-07-06 15:20:00+00:00;;2023-07-08 10:59:00+00:00;;1
1775;1441;Complete;M;2024-01-10 07:41:00+00:00;;2024-01-12 06:04:00+00:00;2024-01-15 17:56:00+00:00;2
1774;1441;Shipped;M;2024-01-10 07:41:00+00:00;;2024-01-10 20:06:00+00:00;;1
1778;1442;Returned;F;2023-07-04 04:29:00+00:00;2023-07-09 11:16:00+00:00;2023-07-04 08:50:00+00:00;2023-07-09 00:10:00+00:00;1
1776;1442;Shipped;F;2023-07-30 04:29:00+00:00;;2023-08-01 21:17:00+00:00;;2
1777;1442;Shipped;F;2023-08-31 04:29:00+00:00;;2023-09-03 01:51:00+00:00;;1
1779;1443;Complete;F;2022-10-29 16:06:00+00:00;;2022-10-30 18:29:00+00:00;2022-11-04 15:31:00+00:00;1
1780;1444;Cancelled;M;2023-10-26 01:22:00+00:00;;;;1
1781;1444;Complete;M;2024-01-09 01:22:00+00:00;;2024-01-10 22:05:00+00:00;2024-01-15 14:35:00+00:00;1
1783;1444;Processing;M;2023-10-19 01:22:00+00:00;;;;1
1782;1444;Shipped;M;2023-11-14 01:22:00+00:00;;2023-11-15 05:36:00+00:00;;1
1784;1445;Complete;M;2022-11-18 16:42:00+00:00;;2022-11-19 01:27:00+00:00;2022-11-24 00:27:00+00:00;2
1785;1446;Returned;M;2021-08-01 01:24:00+00:00;2021-08-07 22:40:00+00:00;2021-08-03 07:06:00+00:00;2021-08-07 13:11:00+00:00;1
1788;1447;Cancelled;F;2022-10-30 15:26:00+00:00;;;;1
1787;1447;Complete;F;2023-10-29 15:26:00+00:00;;2023-10-29 22:53:00+00:00;2023-11-03 22:43:00+00:00;2
1789;1447;Processing;F;2022-06-19 15:26:00+00:00;;;;1
1786;1447;Shipped;F;2023-11-11 15:26:00+00:00;;2023-11-11 19:50:00+00:00;;2
1791;1448;Complete;F;2024-01-16 11:10:13.158063+00:00;;2024-01-17 08:19:13.158063+00:00;2024-01-17 11:37:13.158063+00:00;1
